application_id,student_id,company_id,application_date,status,round_cleared,interview_score,package_offered_lpa,offer_date,joining_date
APP000357,STU00133,CMP0062,2024-12-13,Selected,4,91.2,14.8,2025-02-04,
APP000358,STU00133,CMP0039,2025-02-14,Shortlisted,1,,,,
APP000359,STU00133,CMP0132,2025-03-09,Offer Accepted,0,66.5,18.4,2025-04-18,2025-08-01
APP000360,STU00134,CMP0073,2025-01-14,Interviewed,4,66.2,,,
APP000361,STU00134,CMP0005,2024-10-10,Interviewed,0,59.7,,,
APP000362,STU00135,CMP0038,2025-02-12,Selected,3,59.5,13.4,2025-04-01,
APP000363,STU00135,CMP0074,2025-04-19,Shortlisted,4,,,,
APP000364,STU00135,CMP0138,2024-11-20,Selected,0,84.1,37.2,2025-02-13,
APP000365,STU00137,CMP0107,2025-02-02,Rejected,0,,,,
APP000366,STU00137,CMP0016,2024-10-08,Selected,3,84.1,33.8,2024-12-27,
APP000367,STU00138,CMP0077,2024-11-09,Interviewed,0,59.8,,,
APP000368,STU00140,CMP0007,2024-09-10,Offer Declined,3,84.3,,,
APP000369,STU00140,CMP0145,2025-02-20,Rejected,0,,,,
APP000370,STU00141,CMP0059,2024-09-24,Offer Declined,0,91.9,,,
APP000371,STU00141,CMP0082,2024-09-14,Rejected,0,,,,
APP000372,STU00141,CMP0076,2024-12-14,Rejected,0,,,,
APP000373,STU00142,CMP0023,2024-11-08,Interviewed,4,53.0,,,
APP000374,STU00142,CMP0081,2025-05-27,Selected,3,40.1,39.4,2025-08-04,
APP000375,STU00142,CMP0137,2024-11-08,Rejected,0,,,,
APP000376,STU00142,CMP0027,2024-11-30,Interview Scheduled,1,,,,
APP000377,STU00143,CMP0013,2025-05-27,Shortlisted,1,,,,
APP000378,STU00143,CMP0055,2025-04-16,Shortlisted,3,,,,
APP000379,STU00143,CMP0104,2024-10-10,Interview Scheduled,2,,,,
APP000380,STU00144,CMP0140,2024-11-01,Offer Accepted,3,56.0,19.2,2025-01-08,2025-04-26
APP000381,STU00144,CMP0121,2025-04-09,Interviewed,2,48.2,,,
APP000382,STU00144,CMP0090,2024-09-21,Interview Scheduled,3,,,,
APP000383,STU00145,CMP0031,2024-12-15,Interviewed,4,91.9,,,
APP000384,STU00146,CMP0143,2025-02-10,Rejected,0,,,,
APP000385,STU00146,CMP0044,2025-01-06,Shortlisted,4,,,,
APP000386,STU00147,CMP0081,2024-11-17,Interview Scheduled,3,,,,
APP000387,STU00147,CMP0011,2024-12-17,Interviewed,4,76.5,,,
APP000388,STU00148,CMP0087,2024-12-09,Rejected,0,,,,
APP000389,STU00148,CMP0031,2024-08-06,Shortlisted,0,,,,
APP000390,STU00150,CMP0137,2024-08-09,Interviewed,2,93.4,,,
APP000391,STU00150,CMP0119,2025-03-19,Rejected,0,,,,
APP000392,STU00150,CMP0043,2025-04-10,Shortlisted,1,,,,
APP000393,STU00151,CMP0097,2025-02-08,Offer Declined,4,70.5,,,
APP000394,STU00151,CMP0098,2024-11-11,Selected,3,83.0,10.1,2024-12-28,
APP000395,STU00151,CMP0109,2024-11-22,Interviewed,0,86.5,,,
APP000396,STU00152,CMP0085,2025-04-11,Rejected,0,,,,
APP000397,STU00154,CMP0076,2025-04-11,Selected,3,69.7,5.2,2025-07-10,
APP000398,STU00154,CMP0145,2025-02-24,Shortlisted,3,,,,
APP000399,STU00155,CMP0025,2025-03-21,Rejected,0,,,,
APP000400,STU00155,CMP0107,2024-09-16,Shortlisted,4,,,,
APP000401,STU00156,CMP0134,2025-01-21,Selected,2,63.1,18.6,2025-03-03,
APP000402,STU00156,CMP0093,2024-10-25,Rejected,0,,,,
APP000403,STU00156,CMP0012,2024-12-31,Rejected,0,,,,
APP000404,STU00156,CMP0070,2025-04-24,Applied,0,,,,
APP000405,STU00156,CMP0122,2025-03-20,Shortlisted,1,,,,
APP000406,STU00156,CMP0137,2024-12-27,Interviewed,0,62.7,,,
APP000407,STU00157,CMP0012,2024-12-09,Interviewed,2,74.4,,,
APP000408,STU00157,CMP0137,2024-08-12,Selected,3,82.1,38.2,2024-11-01,
APP000409,STU00157,CMP0135,2025-02-02,Shortlisted,4,,,,
APP000410,STU00158,CMP0066,2025-01-31,Rejected,0,,,,
APP000411,STU00158,CMP0049,2024-08-20,Applied,0,,,,
APP000412,STU00158,CMP0037,2024-12-15,Rejected,0,,,,
APP000413,STU00159,CMP0100,2025-04-08,Rejected,0,,,,
APP000414,STU00159,CMP0087,2025-01-24,Interview Scheduled,2,,,,
APP000415,STU00159,CMP0110,2024-11-04,Rejected,0,,,,
APP000416,STU00159,CMP0001,2024-11-17,Shortlisted,3,,,,
APP000417,STU00161,CMP0065,2025-05-24,Selected,1,49.4,6.8,2025-07-14,
APP000418,STU00161,CMP0050,2025-05-24,Shortlisted,2,,,,
APP000419,STU00161,CMP0077,2025-02-19,Selected,0,84.6,19.7,2025-03-23,
APP000420,STU00161,CMP0114,2025-04-26,Offer Accepted,2,88.9,23.1,2025-07-10,2025-08-08
APP000421,STU00161,CMP0035,2024-10-10,Selected,3,56.0,32.6,2024-12-25,
APP000422,STU00161,CMP0150,2024-08-08,Selected,4,55.0,29.0,2024-09-30,
APP000423,STU00162,CMP0124,2024-11-09,Shortlisted,2,,,,
APP000424,STU00162,CMP0036,2024-12-25,Interview Scheduled,0,,,,
APP000425,STU00162,CMP0077,2024-12-19,Selected,1,42.5,24.1,2025-02-05,
APP000426,STU00162,CMP0109,2025-03-12,Shortlisted,3,,,,
APP000427,STU00162,CMP0053,2024-12-30,Interviewed,3,91.6,,,
APP000428,STU00164,CMP0122,2025-05-24,Rejected,0,,,,
APP000429,STU00164,CMP0025,2024-09-30,Selected,1,85.0,35.3,2024-12-12,
APP000430,STU00165,CMP0012,2024-11-23,Interviewed,0,84.8,,,
APP000431,STU00165,CMP0112,2024-10-19,Applied,0,,,,
APP000432,STU00165,CMP0093,2025-04-18,Selected,3,71.9,8.9,2025-07-01,
APP000433,STU00165,CMP0124,2024-12-15,Shortlisted,2,,,,
APP000434,STU00165,CMP0014,2025-03-02,Offer Declined,4,60.3,,,
APP000435,STU00166,CMP0019,2025-05-11,Rejected,0,,,,
APP000436,STU00166,CMP0128,2024-10-13,Selected,0,96.1,38.7,2024-11-19,
APP000437,STU00166,CMP0021,2024-11-27,Interviewed,3,83.4,,,
APP000438,STU00166,CMP0120,2025-05-06,Shortlisted,0,,,,
APP000439,STU00166,CMP0032,2024-09-23,Applied,0,,,,
APP000440,STU00167,CMP0077,2025-03-31,Selected,2,77.3,4.1,2025-05-13,
APP000441,STU00167,CMP0002,2025-03-16,Interview Scheduled,0,,,,
APP000442,STU00167,CMP0134,2025-03-18,Interviewed,1,63.6,,,
APP000443,STU00168,CMP0073,2024-11-02,Offer Accepted,3,76.2,18.7,2025-01-31,2025-02-22
APP000444,STU00168,CMP0016,2024-12-18,Rejected,0,,,,
APP000445,STU00169,CMP0073,2024-10-16,Selected,1,73.8,22.9,2024-12-03,
APP000446,STU00169,CMP0101,2025-03-29,Shortlisted,1,,,,
APP000447,STU00169,CMP0021,2024-09-07,Offer Declined,4,52.3,,,
APP000448,STU00169,CMP0143,2024-09-05,Offer Accepted,4,98.3,15.7,2024-10-10,2025-03-03
APP000449,STU00169,CMP0015,2024-12-02,Interviewed,0,98.2,,,
APP000450,STU00169,CMP0039,2025-04-03,Selected,1,96.3,28.4,2025-05-19,
APP000451,STU00170,CMP0104,2024-08-28,Selected,2,94.6,7.6,2024-11-14,
APP000452,STU00170,CMP0138,2024-10-11,Selected,2,42.4,18.4,2025-01-05,
APP000453,STU00170,CMP0026,2024-11-30,Selected,1,43.8,35.5,2025-01-15,
APP000454,STU00171,CMP0071,2025-03-05,Selected,1,44.9,18.2,2025-05-09,
APP000455,STU00171,CMP0094,2024-08-04,Rejected,0,,,,
APP000456,STU00171,CMP0108,2024-09-10,Interview Scheduled,0,,,,
APP000457,STU00171,CMP0143,2025-03-03,Interviewed,3,75.0,,,
APP000458,STU00172,CMP0035,2024-09-25,Selected,1,98.0,33.8,2024-11-10,
APP000459,STU00172,CMP0022,2025-05-12,Selected,0,67.0,22.9,2025-07-15,
APP000460,STU00173,CMP0013,2025-04-10,Rejected,0,,,,
APP000461,STU00173,CMP0128,2025-05-23,Shortlisted,4,,,,
APP000462,STU00173,CMP0014,2024-10-25,Offer Accepted,1,50.8,8.4,2025-01-03,2025-01-23
APP000463,STU00174,CMP0090,2024-11-09,Offer Accepted,2,81.2,22.5,2025-02-03,2025-02-22
APP000464,STU00175,CMP0028,2024-10-23,Shortlisted,2,,,,
APP000465,STU00175,CMP0145,2024-09-16,Interviewed,3,67.2,,,
APP000466,STU00175,CMP0061,2025-01-29,Shortlisted,0,,,,
APP000467,STU00176,CMP0028,2024-11-24,Selected,1,41.4,17.6,2025-02-18,
APP000468,STU00176,CMP0117,2024-09-29,Interviewed,2,74.7,,,
APP000469,STU00177,CMP0117,2025-02-08,Rejected,0,,,,
APP000470,STU00177,CMP0010,2025-02-25,Interviewed,3,97.5,,,
APP000471,STU00177,CMP0053,2024-11-18,Interviewed,0,84.9,,,
APP000472,STU00177,CMP0116,2024-11-15,Shortlisted,0,,,,
APP000473,STU00177,CMP0136,2024-10-28,Rejected,0,,,,
APP000474,STU00177,CMP0068,2024-11-16,Selected,1,50.7,11.4,2025-01-04,
APP000475,STU00178,CMP0137,2025-03-08,Interviewed,3,46.9,,,
APP000476,STU00178,CMP0010,2025-02-24,Rejected,0,,,,
APP000477,STU00178,CMP0011,2025-04-30,Shortlisted,2,,,,
APP000478,STU00178,CMP0013,2025-04-27,Interviewed,0,87.6,,,
APP000479,STU00180,CMP0126,2024-11-04,Selected,4,42.8,13.3,2024-12-04,
APP000480,STU00180,CMP0053,2025-04-10,Rejected,0,,,,
APP000481,STU00180,CMP0068,2025-02-26,Shortlisted,3,,,,
APP000482,STU00181,CMP0092,2025-01-30,Interviewed,4,66.6,,,
APP000483,STU00182,CMP0053,2025-05-25,Interviewed,0,97.0,,,
APP000484,STU00183,CMP0138,2025-01-20,Interview Scheduled,4,,,,
APP000485,STU00183,CMP0133,2024-09-17,Rejected,0,,,,
APP000486,STU00184,CMP0110,2024-08-05,Shortlisted,3,,,,
APP000487,STU00184,CMP0002,2025-02-17,Interviewed,1,75.7,,,
APP000488,STU00184,CMP0074,2025-01-26,Selected,0,95.6,16.2,2025-04-16,
APP000489,STU00184,CMP0100,2024-10-15,Rejected,0,,,,
APP000490,STU00184,CMP0011,2025-04-29,Rejected,0,,,,
APP000491,STU00184,CMP0028,2025-01-02,Shortlisted,4,,,,
APP000492,STU00185,CMP0132,2025-01-15,Shortlisted,3,,,,
APP000493,STU00185,CMP0016,2025-05-26,Interviewed,4,62.5,,,
APP000494,STU00186,CMP0123,2024-08-15,Shortlisted,4,,,,
APP000495,STU00186,CMP0040,2025-03-12,Selected,2,45.2,9.3,2025-05-25,
APP000496,STU00186,CMP0089,2025-01-13,Offer Declined,2,94.3,,,
APP000497,STU00187,CMP0145,2025-01-25,Shortlisted,1,,,,
APP000498,STU00187,CMP0095,2025-04-26,Shortlisted,2,,,,
APP000499,STU00187,CMP0084,2024-12-29,Shortlisted,3,,,,
APP000500,STU00187,CMP0059,2024-09-09,Rejected,0,,,,
APP000501,STU00187,CMP0072,2024-09-10,Offer Accepted,0,98.3,16.6,2024-11-17,2025-02-06
APP000502,STU00187,CMP0089,2024-12-22,Rejected,0,,,,
APP000503,STU00188,CMP0064,2024-09-23,Rejected,0,,,,
APP000504,STU00189,CMP0079,2024-10-24,Interviewed,4,76.9,,,
APP000505,STU00189,CMP0042,2024-11-17,Selected,3,59.1,25.8,2025-01-12,
APP000506,STU00190,CMP0071,2025-02-25,Selected,0,53.6,17.9,2025-04-03,
APP000507,STU00190,CMP0092,2024-11-07,Selected,4,83.8,16.9,2024-12-23,
APP000508,STU00191,CMP0102,2025-01-21,Selected,3,98.2,20.9,2025-03-30,
APP000509,STU00192,CMP0025,2024-11-06,Applied,0,,,,
APP000510,STU00192,CMP0045,2025-04-20,Shortlisted,3,,,,
APP000511,STU00193,CMP0124,2025-02-27,Shortlisted,4,,,,
APP000512,STU00193,CMP0008,2025-04-01,Rejected,0,,,,
APP000513,STU00195,CMP0039,2025-03-11,Offer Declined,3,82.0,,,
APP000514,STU00196,CMP0122,2024-10-09,Shortlisted,1,,,,
APP000515,STU00197,CMP0126,2024-08-13,Shortlisted,1,,,,
APP000516,STU00197,CMP0025,2025-04-04,Selected,0,79.9,6.3,2025-06-28,
APP000517,STU00198,CMP0056,2024-11-06,Selected,3,54.7,16.9,2024-12-17,
APP000518,STU00198,CMP0038,2024-12-31,Interviewed,1,42.8,,,
APP000519,STU00198,CMP0111,2024-08-25,Rejected,0,,,,
APP000520,STU00198,CMP0150,2024-09-22,Applied,0,,,,
APP000521,STU00198,CMP0011,2024-10-17,Selected,2,89.5,5.9,2024-12-27,
APP000522,STU00198,CMP0024,2024-12-17,Interview Scheduled,3,,,,
APP000523,STU00199,CMP0105,2025-05-07,Shortlisted,4,,,,
APP000524,STU00199,CMP0134,2024-11-09,Shortlisted,0,,,,
APP000525,STU00199,CMP0138,2024-12-12,Interviewed,4,82.4,,,
APP000526,STU00200,CMP0121,2024-08-07,Shortlisted,1,,,,
APP000527,STU00200,CMP0068,2025-01-01,Shortlisted,3,,,,
APP000528,STU00200,CMP0029,2025-01-06,Interviewed,4,98.3,,,
APP000529,STU00200,CMP0096,2025-02-11,Selected,0,99.6,37.8,2025-04-01,
APP000530,STU00201,CMP0132,2024-12-24,Rejected,0,,,,
APP000531,STU00201,CMP0062,2025-04-21,Interviewed,1,94.4,,,
APP000532,STU00201,CMP0102,2025-04-29,Interview Scheduled,2,,,,
APP000533,STU00202,CMP0076,2025-02-04,Shortlisted,1,,,,
APP000534,STU00202,CMP0119,2025-03-06,Offer Declined,2,81.0,,,
APP000535,STU00203,CMP0095,2024-10-30,Offer Declined,1,52.1,,,
APP000536,STU00203,CMP0081,2024-10-10,Offer Declined,2,46.4,,,
APP000537,STU00203,CMP0101,2025-05-27,Offer Accepted,0,92.0,29.0,2025-08-17,2025-08-28
APP000538,STU00203,CMP0002,2024-11-24,Interviewed,0,83.1,,,
APP000539,STU00203,CMP0088,2024-10-11,Selected,4,60.6,11.8,2025-01-01,
APP000540,STU00204,CMP0085,2025-04-13,Selected,0,91.7,20.2,2025-06-04,
APP000541,STU00205,CMP0041,2025-05-09,Rejected,0,,,,
APP000542,STU00206,CMP0047,2025-03-29,Applied,0,,,,
APP000543,STU00206,CMP0029,2025-04-17,Offer Accepted,0,51.6,9.5,2025-06-23,2025-07-26
APP000544,STU00206,CMP0126,2024-09-26,Shortlisted,0,,,,
APP000545,STU00206,CMP0010,2024-10-31,Rejected,0,,,,
APP000546,STU00207,CMP0118,2024-11-28,Shortlisted,2,,,,
APP000547,STU00207,CMP0140,2025-04-25,Rejected,0,,,,
APP000548,STU00207,CMP0078,2025-05-08,Interviewed,4,98.6,,,
APP000549,STU00207,CMP0016,2025-05-26,Rejected,0,,,,
APP000550,STU00207,CMP0095,2024-10-31,Offer Accepted,0,72.9,22.4,2024-12-11,2025-03-04
APP000551,STU00207,CMP0129,2025-01-10,Rejected,0,,,,
APP000552,STU00208,CMP0004,2024-08-23,Rejected,0,,,,
APP000553,STU00208,CMP0049,2024-11-30,Interviewed,1,60.8,,,
APP000554,STU00208,CMP0025,2025-05-04,Rejected,0,,,,
APP000555,STU00208,CMP0111,2025-01-25,Interview Scheduled,0,,,,
APP000556,STU00209,CMP0046,2025-01-26,Rejected,0,,,,
APP000557,STU00210,CMP0127,2025-05-09,Shortlisted,1,,,,
APP000558,STU00210,CMP0108,2024-09-16,Selected,0,81.8,34.8,2024-10-17,
APP000559,STU00210,CMP0133,2024-09-17,Selected,0,45.3,30.6,2024-11-08,
APP000560,STU00210,CMP0080,2024-11-22,Interviewed,4,45.9,,,
APP000561,STU00210,CMP0134,2025-03-31,Rejected,0,,,,
APP000562,STU00211,CMP0128,2024-12-26,Selected,4,52.3,9.4,2025-03-20,
APP000563,STU00211,CMP0098,2024-11-09,Selected,1,42.0,37.1,2025-01-30,
APP000564,STU00212,CMP0049,2024-12-04,Selected,0,86.4,4.4,2025-02-08,
APP000565,STU00212,CMP0039,2025-05-15,Rejected,0,,,,
APP000566,STU00213,CMP0108,2025-02-25,Interview Scheduled,1,,,,
APP000567,STU00213,CMP0145,2024-10-10,Rejected,0,,,,
APP000568,STU00213,CMP0077,2024-11-17,Shortlisted,3,,,,
APP000569,STU00214,CMP0031,2024-10-23,Rejected,0,,,,
APP000570,STU00214,CMP0096,2025-03-10,Shortlisted,1,,,,
APP000571,STU00214,CMP0045,2025-02-04,Selected,3,76.0,6.5,2025-04-13,
APP000572,STU00215,CMP0117,2024-09-15,Selected,1,53.0,22.0,2024-11-07,
APP000573,STU00215,CMP0082,2024-09-05,Selected,1,41.9,6.0,2024-12-03,
APP000574,STU00215,CMP0095,2025-05-10,Rejected,0,,,,
APP000575,STU00216,CMP0029,2024-11-21,Rejected,0,,,,
APP000576,STU00216,CMP0028,2024-10-10,Interview Scheduled,2,,,,
APP000577,STU00216,CMP0065,2024-12-18,Selected,0,96.3,30.3,2025-01-24,
APP000578,STU00217,CMP0093,2025-02-13,Rejected,0,,,,
APP000579,STU00218,CMP0145,2025-04-18,Interviewed,3,60.2,,,
APP000580,STU00218,CMP0005,2025-03-03,Interview Scheduled,0,,,,
APP000581,STU00219,CMP0145,2025-05-23,Selected,0,57.8,4.6,2025-07-01,
APP000582,STU00219,CMP0019,2025-01-04,Interviewed,0,76.8,,,
APP000583,STU00219,CMP0024,2025-04-10,Offer Accepted,2,41.8,21.8,2025-07-05,2025-10-03
APP000584,STU00219,CMP0045,2024-12-03,Interviewed,4,43.9,,,
APP000585,STU00219,CMP0076,2025-01-03,Interview Scheduled,4,,,,
APP000586,STU00220,CMP0091,2025-01-30,Offer Declined,3,68.5,,,
APP000587,STU00220,CMP0106,2025-03-26,Interviewed,4,85.6,,,
APP000588,STU00220,CMP0047,2024-09-06,Shortlisted,4,,,,
APP000589,STU00221,CMP0116,2025-03-10,Interviewed,4,52.0,,,
APP000590,STU00221,CMP0053,2024-08-28,Shortlisted,0,,,,
APP000591,STU00221,CMP0114,2024-09-03,Interview Scheduled,3,,,,
APP000592,STU00221,CMP0038,2025-01-30,Rejected,0,,,,
APP000593,STU00222,CMP0017,2024-10-14,Rejected,0,,,,
APP000594,STU00222,CMP0084,2024-11-21,Interviewed,2,43.2,,,
APP000595,STU00222,CMP0018,2024-10-23,Shortlisted,0,,,,
APP000596,STU00222,CMP0121,2024-09-14,Interviewed,4,75.7,,,
APP000597,STU00222,CMP0139,2025-04-25,Offer Accepted,1,53.2,33.9,2025-06-02,2025-08-12
APP000598,STU00223,CMP0131,2024-12-29,Shortlisted,2,,,,
APP000599,STU00223,CMP0037,2024-10-12,Rejected,0,,,,
APP000600,STU00224,CMP0015,2024-10-14,Shortlisted,1,,,,
APP000601,STU00224,CMP0113,2025-01-21,Applied,0,,,,
APP000602,STU00224,CMP0031,2024-08-07,Shortlisted,0,,,,
APP000603,STU00225,CMP0121,2024-12-19,Rejected,0,,,,
APP000604,STU00225,CMP0040,2024-12-10,Interview Scheduled,2,,,,
APP000605,STU00225,CMP0058,2025-01-21,Shortlisted,0,,,,
APP000606,STU00225,CMP0038,2025-03-18,Shortlisted,2,,,,
APP000607,STU00225,CMP0073,2025-05-03,Selected,3,43.4,15.5,2025-07-22,
APP000608,STU00226,CMP0004,2025-05-22,Rejected,0,,,,
APP000609,STU00226,CMP0012,2024-12-08,Selected,2,77.0,4.9,2025-02-12,
APP000610,STU00226,CMP0092,2025-04-23,Rejected,0,,,,
APP000611,STU00226,CMP0120,2024-11-10,Rejected,0,,,,
APP000612,STU00226,CMP0047,2024-10-11,Shortlisted,0,,,,
APP000613,STU00226,CMP0085,2024-10-25,Interview Scheduled,4,,,,
APP000614,STU00227,CMP0047,2025-03-01,Shortlisted,0,,,,
APP000615,STU00227,CMP0056,2025-02-09,Offer Declined,1,63.7,,,
APP000616,STU00227,CMP0063,2025-02-14,Interview Scheduled,0,,,,
APP000617,STU00227,CMP0039,2024-08-22,Selected,3,71.3,7.7,2024-09-26,
APP000618,STU00227,CMP0013,2024-11-23,Offer Accepted,4,98.2,21.0,2025-02-14,2025-02-28
APP000619,STU00228,CMP0047,2024-11-09,Interviewed,0,81.0,,,
APP000620,STU00228,CMP0043,2024-11-26,Offer Declined,4,79.9,,,
APP000621,STU00229,CMP0095,2025-03-25,Interview Scheduled,1,,,,
APP000622,STU00229,CMP0058,2024-08-23,Interviewed,1,73.4,,,
APP000623,STU00229,CMP0098,2025-03-19,Selected,3,47.7,39.0,2025-04-18,
APP000624,STU00229,CMP0021,2024-11-18,Rejected,0,,,,
APP000625,STU00230,CMP0097,2024-08-14,Rejected,0,,,,
APP000626,STU00231,CMP0089,2024-08-15,Selected,3,66.3,34.8,2024-09-22,
APP000627,STU00231,CMP0148,2024-09-21,Shortlisted,3,,,,
APP000628,STU00231,CMP0145,2024-08-24,Rejected,0,,,,
APP000629,STU00232,CMP0026,2024-09-23,Shortlisted,3,,,,
APP000630,STU00232,CMP0005,2024-10-30,Offer Declined,1,97.0,,,
APP000631,STU00232,CMP0083,2024-10-07,Interviewed,1,46.2,,,
APP000632,STU00232,CMP0063,2025-05-21,Shortlisted,4,,,,
APP000633,STU00232,CMP0085,2025-01-07,Rejected,0,,,,
APP000634,STU00233,CMP0122,2025-04-23,Interview Scheduled,0,,,,
APP000635,STU00233,CMP0022,2024-09-20,Shortlisted,3,,,,
APP000636,STU00233,CMP0050,2025-02-22,Rejected,0,,,,
APP000637,STU00233,CMP0059,2025-02-10,Rejected,0,,,,
APP000638,STU00234,CMP0055,2024-09-06,Offer Declined,1,79.8,,,
APP000639,STU00235,CMP0133,2025-03-20,Interview Scheduled,4,,,,
APP000640,STU00236,CMP0098,2024-08-16,Shortlisted,4,,,,
APP000641,STU00236,CMP0128,2025-05-27,Rejected,0,,,,
APP000642,STU00236,CMP0121,2024-11-10,Shortlisted,1,,,,
APP000643,STU00236,CMP0119,2025-03-20,Applied,0,,,,
APP000644,STU00237,CMP0047,2025-02-14,Shortlisted,4,,,,
APP000645,STU00237,CMP0094,2024-10-17,Interviewed,4,59.3,,,
APP000646,STU00237,CMP0124,2024-09-12,Selected,3,99.7,5.6,2024-11-15,
APP000647,STU00238,CMP0007,2025-03-08,Shortlisted,3,,,,
APP000648,STU00238,CMP0024,2025-01-15,Interviewed,4,42.4,,,
APP000649,STU00238,CMP0005,2025-04-02,Selected,1,53.2,19.9,2025-06-10,
APP000650,STU00238,CMP0003,2025-03-19,Rejected,0,,,,
APP000651,STU00239,CMP0053,2024-11-06,Rejected,0,,,,
APP000652,STU00239,CMP0019,2025-03-30,Interviewed,2,78.5,,,
APP000653,STU00239,CMP0089,2025-02-24,Interview Scheduled,4,,,,
APP000654,STU00239,CMP0134,2025-03-30,Interview Scheduled,1,,,,
APP000655,STU00240,CMP0094,2025-05-03,Shortlisted,3,,,,
APP000656,STU00240,CMP0122,2024-10-19,Selected,1,55.1,6.8,2024-12-04,
APP000657,STU00240,CMP0076,2024-11-19,Shortlisted,4,,,,
APP000658,STU00240,CMP0080,2024-09-25,Selected,0,74.3,18.6,2024-12-13,
APP000659,STU00241,CMP0129,2024-11-30,Rejected,0,,,,
APP000660,STU00241,CMP0108,2025-03-08,Interviewed,2,70.0,,,
APP000661,STU00241,CMP0048,2024-10-29,Interviewed,0,62.6,,,
APP000662,STU00241,CMP0029,2025-03-27,Selected,1,52.0,13.4,2025-05-28,
APP000663,STU00241,CMP0025,2025-04-20,Rejected,0,,,,
APP000664,STU00242,CMP0094,2025-05-25,Selected,0,43.6,39.5,2025-06-25,
APP000665,STU00243,CMP0058,2025-05-16,Shortlisted,1,,,,
APP000666,STU00243,CMP0135,2024-12-27,Rejected,0,,,,
APP000667,STU00243,CMP0004,2024-11-15,Interviewed,1,43.5,,,
APP000668,STU00243,CMP0026,2024-11-25,Selected,4,87.7,15.6,2025-01-30,
APP000669,STU00243,CMP0046,2024-10-18,Selected,3,84.9,4.7,2024-11-29,
APP000670,STU00244,CMP0041,2025-04-27,Shortlisted,1,,,,
APP000671,STU00244,CMP0019,2024-08-22,Rejected,0,,,,
APP000672,STU00245,CMP0137,2025-01-11,Offer Declined,0,59.6,,,
APP000673,STU00245,CMP0067,2024-11-21,Shortlisted,2,,,,
APP000674,STU00245,CMP0011,2024-11-30,Shortlisted,0,,,,
APP000675,STU00246,CMP0079,2024-08-22,Shortlisted,0,,,,
APP000676,STU00246,CMP0146,2024-11-05,Shortlisted,0,,,,
APP000677,STU00247,CMP0080,2025-05-21,Shortlisted,4,,,,
APP000678,STU00247,CMP0039,2024-09-18,Interview Scheduled,4,,,,
APP000679,STU00248,CMP0042,2025-02-13,Interviewed,2,40.9,,,
APP000680,STU00248,CMP0075,2025-05-09,Selected,2,64.6,27.7,2025-07-28,
APP000681,STU00248,CMP0058,2025-02-01,Rejected,0,,,,
APP000682,STU00248,CMP0033,2024-08-04,Interviewed,1,94.1,,,
APP000683,STU00249,CMP0090,2024-10-03,Interview Scheduled,2,,,,
APP000684,STU00249,CMP0072,2024-12-04,Interviewed,2,68.1,,,
APP000685,STU00250,CMP0108,2024-11-13,Shortlisted,1,,,,
APP000686,STU00250,CMP0076,2025-05-26,Shortlisted,4,,,,
APP000687,STU00250,CMP0063,2025-02-11,Selected,0,56.7,11.9,2025-03-16,
APP000688,STU00251,CMP0031,2025-03-21,Shortlisted,0,,,,
APP000689,STU00251,CMP0024,2024-11-18,Interview Scheduled,3,,,,
APP000690,STU00251,CMP0040,2025-01-27,Selected,0,96.8,23.7,2025-03-10,
APP000691,STU00252,CMP0119,2024-12-07,Offer Accepted,0,79.0,19.7,2025-02-12,2025-03-12
APP000692,STU00253,CMP0113,2025-05-06,Interviewed,0,96.0,,,
APP000693,STU00253,CMP0141,2024-09-27,Selected,3,57.2,5.0,2024-12-12,
APP000694,STU00253,CMP0042,2025-04-06,Rejected,0,,,,
APP000695,STU00254,CMP0058,2024-09-07,Interview Scheduled,3,,,,
APP000696,STU00254,CMP0120,2025-04-01,Rejected,0,,,,
APP000697,STU00255,CMP0079,2025-05-14,Shortlisted,0,,,,
APP000698,STU00255,CMP0034,2025-04-15,Interviewed,4,69.0,,,
APP000699,STU00255,CMP0094,2024-09-04,Interviewed,4,63.6,,,
APP000700,STU00256,CMP0123,2024-09-10,Rejected,0,,,,
APP000701,STU00256,CMP0067,2025-03-28,Interviewed,4,68.8,,,
APP000702,STU00256,CMP0126,2025-02-11,Interviewed,4,77.0,,,
APP000703,STU00256,CMP0117,2025-01-27,Rejected,0,,,,
APP000704,STU00256,CMP0088,2024-12-25,Shortlisted,0,,,,
APP000705,STU00257,CMP0039,2025-03-11,Selected,1,57.5,15.3,2025-05-30,
APP000706,STU00257,CMP0142,2025-02-27,Interviewed,3,73.6,,,
APP000707,STU00258,CMP0042,2025-01-10,Rejected,0,,,,
APP000708,STU00258,CMP0143,2024-09-07,Interview Scheduled,0,,,,
APP000709,STU00258,CMP0079,2025-04-07,Rejected,0,,,,
APP000710,STU00258,CMP0105,2025-01-10,Rejected,0,,,,
APP000711,STU00258,CMP0026,2025-02-05,Rejected,0,,,,
APP000712,STU00258,CMP0074,2025-05-21,Selected,4,49.1,38.9,2025-07-18,
APP000713,STU00260,CMP0108,2024-11-18,Interviewed,0,70.4,,,
APP000714,STU00260,CMP0079,2024-12-29,Interview Scheduled,1,,,,
APP000715,STU00260,CMP0098,2025-01-01,Rejected,0,,,,
APP000716,STU00260,CMP0036,2025-05-26,Offer Declined,1,68.6,,,
