customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Cluster
CUST000449,22,6,27583.059999999998,5,2,3,10,New Customers,0
CUST000450,111,5,21366.440000000002,3,1,2,6,Others,1
CUST000451,149,4,16040.949999999999,3,1,1,5,Others,1
CUST000452,107,10,67745.39,3,5,5,13,Loyal Customers,3
CUST000453,166,8,35236.35,2,4,4,10,At Risk,0
CUST000454,400,5,35202.649999999994,1,1,4,6,Cannot Lose Them,2
CUST000455,109,9,52969.92999999999,3,4,5,12,Loyal Customers,3
CUST000456,108,9,29633.48,3,4,3,10,Loyal Customers,0
CUST000457,1,11,32901.409999999996,5,5,4,14,Champions,3
CUST000458,484,4,20545.91,1,1,2,4,Lost,2
CUST000459,327,4,19503.789999999997,1,1,2,4,Lost,2
CUST000460,360,3,14131.57,1,1,1,3,Lost,2
CUST000461,203,7,35550.53,2,3,4,9,At Risk,0
CUST000462,277,5,36626.92,1,1,4,6,Cannot Lose Them,0
CUST000463,366,3,7013.92,1,1,1,3,Lost,2
CUST000464,95,9,48189.450000000004,3,4,5,12,Loyal Customers,3
CUST000465,201,5,23048.83,2,1,2,5,Others,1
CUST000466,198,10,40727.27,2,5,4,11,At Risk,3
CUST000467,45,8,38182.28,4,4,4,12,Champions,0
CUST000468,277,3,6487.06,1,1,1,3,Lost,1
CUST000469,23,7,27657.9,5,3,3,11,Loyal Customers,0
CUST000470,383,5,30534.489999999998,1,1,3,5,Cannot Lose Them,2
CUST000471,4,10,29797.32,5,5,3,13,Loyal Customers,0
CUST000472,523,1,10614.7,1,1,1,3,Lost,2
CUST000473,130,15,93975.04000000001,3,5,5,13,Loyal Customers,3
CUST000474,412,3,12447.07,1,1,1,3,Lost,2
CUST000475,337,7,33141.090000000004,1,3,4,8,At Risk,0
CUST000476,385,5,16046.899999999998,1,1,1,3,Lost,2
CUST000477,30,10,44116.01,5,5,5,15,Champions,3
CUST000478,66,7,23472.3,4,3,2,9,Loyal Customers,0
CUST000479,290,6,21947.140000000003,1,2,2,5,Lost,1
CUST000480,252,10,39810.25,2,5,4,11,At Risk,0
CUST000481,178,5,17016.33,2,1,1,4,Others,1
CUST000482,310,5,22448.260000000002,1,1,2,4,Lost,2
CUST000483,56,11,48110.450000000004,4,5,5,14,Champions,3
CUST000484,53,10,58414.48,4,5,5,14,Champions,3
CUST000485,14,12,53415.57,5,5,5,15,Champions,3
CUST000486,59,9,39140.76,4,4,4,12,Champions,0
CUST000487,77,7,27077.42,4,3,3,10,Loyal Customers,0
CUST000488,45,6,36655.659999999996,4,2,4,10,New Customers,0
CUST000489,9,8,35771.71,5,4,4,13,Champions,0
CUST000490,371,7,28385.08,1,3,3,7,At Risk,2
CUST000491,81,6,17065.9,4,2,1,7,New Customers,1
CUST000492,167,2,13584.93,2,1,1,4,Others,1
CUST000493,98,16,69586.91,3,5,5,13,Loyal Customers,3
CUST000494,89,4,29105.32,3,1,3,7,Potential Loyalists,1
CUST000495,17,9,45346.76,5,4,5,14,Champions,3
CUST000496,37,8,25601.39,4,4,3,11,Loyal Customers,0
CUST000497,3,12,34906.68,5,5,4,14,Champions,3
CUST000498,72,4,13437.37,4,1,1,6,New Customers,1
CUST000499,185,6,29021.99,2,2,3,7,Cannot Lose Them,0
CUST000500,248,7,38567.06,2,3,4,9,At Risk,0
CUST000501,7,10,37871.85,5,5,4,14,Champions,3
CUST000502,488,2,5474.12,1,1,1,3,Lost,2
CUST000503,152,8,47558.72,2,4,5,11,At Risk,0
CUST000504,125,11,50356.42,3,5,5,13,Loyal Customers,3
CUST000505,31,8,19601.989999999998,5,4,2,11,Loyal Customers,0
CUST000506,400,6,28123.79,1,2,3,6,Cannot Lose Them,2
CUST000507,166,6,41258.9,2,2,4,8,Cannot Lose Them,0
CUST000508,272,5,26728.659999999996,1,1,3,5,Cannot Lose Them,1
CUST000509,318,4,12881.58,1,1,1,3,Lost,2
CUST000510,937,1,2731.91,1,1,1,3,Lost,2
CUST000511,35,4,13263.279999999999,5,1,1,7,New Customers,1
CUST000512,86,4,12376.0,3,1,1,5,Others,1
CUST000513,378,8,36879.93,1,4,4,9,At Risk,0
CUST000514,13,9,34636.79,5,4,4,13,Champions,0
CUST000515,477,9,42285.97,1,4,4,9,At Risk,2
CUST000516,88,6,25020.07,3,2,2,7,Others,1
CUST000517,467,2,15072.93,1,1,1,3,Lost,2
CUST000518,63,10,36011.91,4,5,4,13,Champions,0
CUST000519,51,10,49524.119999999995,4,5,5,14,Champions,3
CUST000520,9,7,32834.93,5,3,4,12,Loyal Customers,0
CUST000521,106,11,47336.630000000005,3,5,5,13,Loyal Customers,3
CUST000522,23,3,15340.94,5,1,1,7,New Customers,1
CUST000523,174,10,30298.12,2,5,3,10,At Risk,0
CUST000524,456,7,19115.11,1,3,2,6,At Risk,2
CUST000525,148,10,39399.03,3,5,4,12,Loyal Customers,0
CUST000526,93,6,12367.33,3,2,1,6,Others,1
CUST000527,18,8,32084.98,5,4,3,12,Loyal Customers,0
CUST000528,411,7,39904.86,1,3,4,8,At Risk,2
CUST000529,124,4,18093.5,3,1,2,6,Others,1
CUST000530,302,6,10359.58,1,2,1,4,Lost,2
CUST000531,367,7,24417.57,1,3,2,6,At Risk,2
CUST000532,20,3,21871.79,5,1,2,8,New Customers,1
CUST000533,100,9,39515.59,3,4,4,11,Loyal Customers,0
CUST000534,35,7,36806.46,5,3,4,12,Loyal Customers,0
CUST000535,185,6,18356.07,2,2,2,6,Others,1
CUST000536,18,4,23734.71,5,1,2,8,New Customers,1
CUST000537,107,9,44682.0,3,4,5,12,Loyal Customers,3
CUST000538,18,5,21188.0,5,1,2,8,New Customers,1
CUST000539,280,5,17539.59,1,1,1,3,Lost,1
CUST000540,2,9,57285.6,5,4,5,14,Champions,3
CUST000541,318,4,27999.010000000002,1,1,3,5,Cannot Lose Them,2
CUST000542,33,4,15794.380000000001,5,1,1,7,New Customers,1
CUST000543,45,8,35417.92,4,4,4,12,Champions,0
CUST000544,39,5,19494.129999999997,4,1,2,7,New Customers,1
CUST000545,124,4,18459.21,3,1,2,6,Others,1
CUST000546,112,4,12822.26,3,1,1,5,Others,1
CUST000547,228,8,57066.659999999996,2,4,5,11,At Risk,3
CUST000548,2,9,37699.82,5,4,4,13,Champions,0
CUST000549,426,7,39634.67,1,3,4,8,At Risk,2
CUST000550,328,5,26485.25,1,1,3,5,Cannot Lose Them,2
CUST000551,45,6,34161.33,4,2,4,10,New Customers,0
CUST000552,35,7,24340.84,5,3,2,10,Loyal Customers,0
CUST000553,187,4,9104.210000000001,2,1,1,4,Others,1
CUST000554,186,6,30885.010000000002,2,2,3,7,Cannot Lose Them,0
CUST000555,150,7,23385.94,3,3,2,8,Loyal Customers,0
CUST000556,133,8,44285.67,3,4,5,12,Loyal Customers,0
CUST000557,400,4,14982.02,1,1,1,3,Lost,2
CUST000558,28,4,17075.25,5,1,1,7,New Customers,1
CUST000559,295,4,14559.79,1,1,1,3,Lost,2
CUST000560,100,12,59496.64,3,5,5,13,Loyal Customers,3
CUST000561,17,9,39593.95,5,4,4,13,Champions,0
CUST000562,243,7,21603.71,2,3,2,7,At Risk,0
CUST000563,136,5,19930.59,3,1,2,6,Others,1
CUST000564,163,8,40681.18,2,4,4,10,At Risk,0
CUST000565,181,8,20744.27,2,4,2,8,At Risk,0
CUST000566,114,4,35004.89,3,1,4,8,Potential Loyalists,1
CUST000567,472,3,12761.17,1,1,1,3,Lost,2
CUST000568,40,5,23479.18,4,1,2,7,New Customers,1
CUST000569,346,5,16380.73,1,1,1,3,Lost,2
CUST000570,75,5,29718.79,4,1,3,8,New Customers,1
CUST000571,47,7,46246.08,4,3,5,12,Loyal Customers,0
CUST000572,142,9,32315.149999999998,3,4,3,10,Loyal Customers,0
CUST000573,144,6,24222.95,3,2,2,7,Others,1
CUST000574,140,7,31808.98,3,3,3,9,Loyal Customers,0
CUST000575,504,4,16564.3,1,1,1,3,Lost,2
CUST000576,120,8,39579.51,3,4,4,11,Loyal Customers,0
CUST000577,140,7,26367.5,3,3,3,9,Loyal Customers,0
CUST000578,103,11,60289.06,3,5,5,13,Loyal Customers,3
CUST000579,135,6,17865.8,3,2,2,7,Others,1
CUST000580,250,3,11012.68,2,1,1,4,Others,1
CUST000581,1,10,51126.28,5,5,5,15,Champions,3
CUST000582,521,3,7840.13,1,1,1,3,Lost,2
CUST000583,19,5,19192.34,5,1,2,8,New Customers,1
CUST000584,195,7,34680.21,2,3,4,9,At Risk,0
CUST000585,203,2,16944.7,2,1,1,4,Others,1
CUST000586,146,11,58470.83,3,5,5,13,Loyal Customers,3
CUST000587,43,9,45120.41,4,4,5,13,Champions,3
CUST000588,194,5,26429.16,2,1,3,6,Cannot Lose Them,1
CUST000589,44,10,59618.02,4,5,5,14,Champions,3
CUST000590,401,6,15817.380000000001,1,2,1,4,Lost,2
CUST000591,298,9,37345.9,1,4,4,9,At Risk,0
CUST000592,3,5,13555.61,5,1,1,7,New Customers,1
CUST000593,38,9,28709.809999999998,4,4,3,11,Loyal Customers,0
CUST000594,282,7,19512.449999999997,1,3,2,6,At Risk,1
CUST000595,255,7,18084.32,2,3,2,7,At Risk,1
CUST000596,111,9,45779.92,3,4,5,12,Loyal Customers,3
CUST000597,197,11,46825.36,2,5,5,12,At Risk,3
CUST000598,252,5,20134.38,2,1,2,5,Others,1
CUST000599,314,10,35499.57,1,5,4,10,At Risk,0
CUST000600,119,8,32516.09,3,4,3,10,Loyal Customers,0
CUST000601,50,4,24400.86,4,1,2,7,New Customers,1
CUST000602,562,1,7943.01,1,1,1,3,Lost,2
CUST000603,151,6,21255.74,2,2,2,6,Others,1
CUST000604,105,4,8554.38,3,1,1,5,Others,1
CUST000605,160,6,14592.099999999999,2,2,1,5,Others,1
CUST000606,104,7,28349.93,3,3,3,9,Loyal Customers,0
CUST000607,15,6,18061.52,5,2,2,9,New Customers,1
CUST000608,67,6,12914.779999999999,4,2,1,7,New Customers,1
CUST000609,78,5,18860.8,4,1,2,7,New Customers,1
CUST000610,8,7,39223.7,5,3,4,12,Loyal Customers,0
CUST000611,165,12,60047.75,2,5,5,12,At Risk,3
CUST000612,275,12,51382.06,1,5,5,11,At Risk,3
CUST000613,15,8,29366.730000000003,5,4,3,12,Loyal Customers,0
CUST000614,53,5,24478.78,4,1,2,7,New Customers,1
CUST000615,31,4,31715.9,5,1,3,9,New Customers,1
CUST000616,436,4,23974.809999999998,1,1,2,4,Lost,2
CUST000617,282,5,10277.64,1,1,1,3,Lost,1
CUST000618,106,7,35065.6,3,3,4,10,Loyal Customers,0
CUST000619,97,7,24962.84,3,3,2,8,Loyal Customers,0
CUST000620,232,6,15404.210000000001,2,2,1,5,Others,1
CUST000621,134,9,61237.94,3,4,5,12,Loyal Customers,3
CUST000622,5,6,37004.29,5,2,4,11,New Customers,0
CUST000623,482,5,16707.79,1,1,1,3,Lost,2
CUST000624,228,1,520.05,2,1,1,4,Others,1
CUST000625,136,6,29601.78,3,2,3,8,Potential Loyalists,0
CUST000626,509,4,11522.34,1,1,1,3,Lost,2
CUST000627,117,7,18385.22,3,3,2,8,Loyal Customers,1
CUST000628,207,9,32433.16,2,4,3,9,At Risk,0
CUST000629,81,7,19878.41,4,3,2,9,Loyal Customers,1
CUST000630,334,11,43661.31,1,5,5,11,At Risk,3
CUST000631,236,4,25606.41,2,1,3,6,Cannot Lose Them,1
CUST000632,103,4,12005.04,3,1,1,5,Others,1
CUST000633,93,7,22570.94,3,3,2,8,Loyal Customers,0
CUST000634,171,8,31986.230000000003,2,4,3,9,At Risk,0
CUST000635,122,8,29131.66,3,4,3,10,Loyal Customers,0
CUST000636,267,8,39787.46,1,4,4,9,At Risk,0
CUST000637,9,8,55330.51,5,4,5,14,Champions,3
CUST000638,73,9,33596.63,4,4,4,12,Champions,0
CUST000639,96,8,44417.59,3,4,5,12,Loyal Customers,0
CUST000640,17,5,18859.030000000002,5,1,2,8,New Customers,1
CUST000641,57,2,13302.45,4,1,1,6,New Customers,1
CUST000642,282,5,28121.68,1,1,3,5,Cannot Lose Them,1
CUST000643,284,7,43129.18,1,3,5,9,At Risk,0
CUST000644,132,8,28111.11,3,4,3,10,Loyal Customers,0
CUST000645,57,7,47258.68,4,3,5,12,Loyal Customers,0
CUST000646,111,4,18847.2,3,1,2,6,Others,1
CUST000647,205,7,45416.83,2,3,5,10,At Risk,0
CUST000648,137,4,28037.91,3,1,3,7,Potential Loyalists,1
CUST000649,66,4,16703.04,4,1,1,6,New Customers,1
CUST000650,62,12,43751.94,4,5,5,14,Champions,3
CUST000651,25,12,62168.38,5,5,5,15,Champions,3
CUST000652,54,14,68753.5,4,5,5,14,Champions,3
CUST000653,164,4,16032.52,2,1,1,4,Others,1
CUST000654,39,7,25973.91,4,3,3,10,Loyal Customers,0
CUST000655,524,2,3064.95,1,1,1,3,Lost,2
CUST000656,178,5,15578.03,2,1,1,4,Others,1
CUST000657,53,9,44140.5,4,4,5,13,Champions,3
CUST000658,397,4,10471.91,1,1,1,3,Lost,2
CUST000659,169,7,18641.39,2,3,2,7,At Risk,1
CUST000660,138,5,26714.68,3,1,3,7,Potential Loyalists,1
CUST000661,201,5,23140.88,2,1,2,5,Others,1
CUST000662,82,6,50064.46,4,2,5,11,New Customers,0
CUST000663,59,3,11364.45,4,1,1,6,New Customers,1
CUST000664,187,6,36321.200000000004,2,2,4,8,Cannot Lose Them,0
CUST000665,319,6,30980.33,1,2,3,6,Cannot Lose Them,2
CUST000666,35,4,20126.31,5,1,2,8,New Customers,1
CUST000667,65,5,15361.720000000001,4,1,1,6,New Customers,1
CUST000668,355,3,29010.1,1,1,3,5,Cannot Lose Them,2
CUST000669,88,3,15985.2,3,1,1,5,Others,1
CUST000670,7,8,33767.979999999996,5,4,4,13,Champions,0
CUST000671,14,9,42701.01,5,4,5,14,Champions,0
CUST000672,697,3,9694.21,1,1,1,3,Lost,2
CUST000673,86,10,49734.89,3,5,5,13,Loyal Customers,3
CUST000674,374,7,33708.88,1,3,4,8,At Risk,2
CUST000675,561,6,39612.149999999994,1,2,4,7,Cannot Lose Them,2
CUST000676,46,10,57273.64,4,5,5,14,Champions,3
CUST000677,15,7,34359.34,5,3,4,12,Loyal Customers,0
CUST000678,54,6,20307.94,4,2,2,8,New Customers,1
CUST000679,263,5,23100.88,1,1,2,4,Lost,1
CUST000680,473,6,34871.57,1,2,4,7,Cannot Lose Them,2
CUST000681,62,5,4771.17,4,1,1,6,New Customers,1
CUST000682,232,4,19486.85,2,1,2,5,Others,1
CUST000683,5,8,35769.86,5,4,4,13,Champions,0
CUST000684,361,6,28134.739999999998,1,2,3,6,Cannot Lose Them,2
CUST000685,34,8,27535.38,5,4,3,12,Loyal Customers,0
CUST000686,161,8,23141.25,2,4,2,8,At Risk,0
CUST000687,149,5,41579.66,3,1,4,8,Potential Loyalists,0
CUST000688,86,5,39798.2,3,1,4,8,Potential Loyalists,0
CUST000689,19,8,34910.25,5,4,4,13,Champions,0
CUST000690,19,4,7810.51,5,1,1,7,New Customers,1
CUST000691,121,10,52473.21,3,5,5,13,Loyal Customers,3
CUST000692,274,7,40474.44,1,3,4,8,At Risk,0
CUST000693,128,6,10748.71,3,2,1,6,Others,1
CUST000694,70,7,15245.59,4,3,1,8,Loyal Customers,1
CUST000695,536,6,24097.15,1,2,2,5,Lost,2
CUST000696,153,5,22346.79,2,1,2,5,Others,1
CUST000697,9,5,32908.88,5,1,4,10,New Customers,0
CUST000698,54,11,64373.79,4,5,5,14,Champions,3
CUST000699,49,3,22800.6,4,1,2,7,New Customers,1
CUST000700,119,8,31639.96,3,4,3,10,Loyal Customers,0
CUST000701,186,7,29848.69,2,3,3,8,At Risk,0
CUST000702,80,7,34874.369999999995,4,3,4,11,Loyal Customers,0
CUST000703,427,7,30864.260000000002,1,3,3,7,At Risk,2
CUST000704,32,10,39215.6,5,5,4,14,Champions,3
CUST000705,102,6,27778.49,3,2,3,8,Potential Loyalists,0
CUST000706,76,8,29657.42,4,4,3,11,Loyal Customers,0
CUST000707,136,9,43306.39,3,4,5,12,Loyal Customers,0
CUST000708,153,12,61033.2,2,5,5,12,At Risk,3
CUST000709,183,3,23069.45,2,1,2,5,Others,1
CUST000710,141,4,19135.25,3,1,2,6,Others,1
CUST000711,12,4,17534.629999999997,5,1,1,7,New Customers,1
CUST000712,763,2,7560.77,1,1,1,3,Lost,2
CUST000713,269,6,17650.56,1,2,1,4,Lost,1
CUST000714,126,6,19926.75,3,2,2,7,Others,1
CUST000715,1034,1,849.03,1,1,1,3,Lost,2
CUST000716,102,10,29933.46,3,5,3,11,Loyal Customers,0
CUST000717,156,11,54676.95,2,5,5,12,At Risk,3
CUST000718,23,11,41017.78,5,5,4,14,Champions,3
CUST000719,49,12,60666.9,4,5,5,14,Champions,3
CUST000720,186,5,24122.05,2,1,2,5,Others,1
CUST000721,6,7,24750.51,5,3,2,10,Loyal Customers,0
CUST000722,143,12,69671.85,3,5,5,13,Loyal Customers,3
CUST000723,23,9,59081.35,5,4,5,14,Champions,3
CUST000724,163,7,22699.61,2,3,2,7,At Risk,0
CUST000725,236,7,31050.32,2,3,3,8,At Risk,0
CUST000726,420,3,4873.58,1,1,1,3,Lost,2
CUST000727,189,6,29336.69,2,2,3,7,Cannot Lose Them,0
CUST000728,147,7,33576.39,3,3,4,10,Loyal Customers,0
CUST000729,22,10,56714.99,5,5,5,15,Champions,3
CUST000730,28,9,49302.98,5,4,5,14,Champions,3
CUST000731,262,4,18870.75,1,1,2,4,Lost,1
CUST000732,462,4,12052.26,1,1,1,3,Lost,2
CUST000733,21,7,20558.44,5,3,2,10,Loyal Customers,1
CUST000734,18,9,36814.71,5,4,4,13,Champions,0
CUST000735,45,11,38316.34,4,5,4,13,Champions,3
CUST000736,171,13,49411.21,2,5,5,12,At Risk,3
CUST000737,95,13,63170.909999999996,3,5,5,13,Loyal Customers,3
CUST000738,191,9,29364.329999999998,2,4,3,9,At Risk,0
CUST000739,248,8,28178.96,2,4,3,9,At Risk,0
CUST000740,356,3,18539.489999999998,1,1,2,4,Lost,2
CUST000741,132,7,34054.64,3,3,4,10,Loyal Customers,0
CUST000742,35,5,17071.3,5,1,1,7,New Customers,1
CUST000743,114,5,14696.01,3,1,1,5,Others,1
CUST000744,2,10,32335.739999999998,5,5,3,13,Loyal Customers,0
CUST000745,535,2,13292.0,1,1,1,3,Lost,2
CUST000746,160,6,41087.83,2,2,4,8,Cannot Lose Them,0
CUST000747,284,4,15282.27,1,1,1,3,Lost,1
CUST000748,159,8,38230.57,2,4,4,10,At Risk,0
CUST000749,285,4,19449.51,1,1,2,4,Lost,1
CUST000750,108,9,31439.91,3,4,3,10,Loyal Customers,0
CUST000751,499,6,25217.58,1,2,3,6,Cannot Lose Them,2
CUST000752,91,6,26650.42,3,2,3,8,Potential Loyalists,1
CUST000753,130,5,15886.43,3,1,1,5,Others,1
CUST000754,10,6,24459.12,5,2,2,9,New Customers,1
CUST000755,162,8,34707.17,2,4,4,10,At Risk,0
CUST000756,2,6,18934.829999999998,5,2,2,9,New Customers,1
CUST000757,9,6,34209.09,5,2,4,11,New Customers,0
CUST000758,362,3,11422.119999999999,1,1,1,3,Lost,2
CUST000759,274,9,46085.82,1,4,5,10,At Risk,0
CUST000760,36,8,52704.58,5,4,5,14,Champions,3
CUST000761,510,1,3554.79,1,1,1,3,Lost,2
CUST000762,31,5,18150.510000000002,5,1,2,8,New Customers,1
CUST000763,38,11,54477.68,4,5,5,14,Champions,3
CUST000764,110,9,37580.92,3,4,4,11,Loyal Customers,0
CUST000765,373,6,23741.43,1,2,2,5,Lost,2
CUST000766,154,4,16364.89,2,1,1,4,Others,1
CUST000767,30,4,15298.91,5,1,1,7,New Customers,1
CUST000768,35,5,21917.96,5,1,2,8,New Customers,1
CUST000769,161,8,39291.01,2,4,4,10,At Risk,0
CUST000770,115,5,13185.0,3,1,1,5,Others,1
CUST000771,46,7,20163.170000000002,4,3,2,9,Loyal Customers,1
CUST000772,45,6,38661.72,4,2,4,10,New Customers,0
CUST000773,23,10,50125.67,5,5,5,15,Champions,3
CUST000774,16,11,54505.47,5,5,5,15,Champions,3
CUST000775,13,10,56253.44,5,5,5,15,Champions,3
CUST000776,17,11,46212.64,5,5,5,15,Champions,3
CUST000777,52,4,17613.23,4,1,1,6,New Customers,1
CUST000778,240,6,12586.1,2,2,1,5,Others,1
CUST000779,324,13,66950.63,1,5,5,11,At Risk,3
CUST000780,273,7,34369.37,1,3,4,8,At Risk,0
CUST000781,55,8,49111.7,4,4,5,13,Champions,3
CUST000782,25,4,12857.73,5,1,1,7,New Customers,1
CUST000783,68,7,23951.49,4,3,2,9,Loyal Customers,0
CUST000784,739,4,26112.61,1,1,3,5,Cannot Lose Them,2
CUST000785,5,12,47885.909999999996,5,5,5,15,Champions,3
CUST000786,320,5,21356.69,1,1,2,4,Lost,2
CUST000787,118,9,44799.16,3,4,5,12,Loyal Customers,3
CUST000788,47,10,32035.629999999997,4,5,3,12,Loyal Customers,0
CUST000789,397,6,31792.18,1,2,3,6,Cannot Lose Them,2
CUST000790,218,7,40709.36,2,3,4,9,At Risk,0
CUST000791,6,7,26796.579999999998,5,3,3,11,Loyal Customers,0
CUST000792,68,8,29791.920000000002,4,4,3,11,Loyal Customers,0
CUST000793,7,11,64590.05,5,5,5,15,Champions,3
CUST000794,2,8,40646.11,5,4,4,13,Champions,0
CUST000795,214,5,19920.08,2,1,2,5,Others,1
CUST000796,504,12,42005.729999999996,1,5,4,10,At Risk,3
CUST000797,189,8,41820.91,2,4,4,10,At Risk,0
CUST000798,134,8,51716.9,3,4,5,12,Loyal Customers,3
CUST000799,266,5,24342.75,1,1,2,4,Lost,1
CUST000800,30,8,42017.05,5,4,4,13,Champions,0
CUST000801,102,5,30605.649999999998,3,1,3,7,Potential Loyalists,1
CUST000802,236,5,20995.82,2,1,2,5,Others,1
CUST000803,213,5,20419.45,2,1,2,5,Others,1
CUST000804,129,6,27948.04,3,2,3,8,Potential Loyalists,0
CUST000805,20,6,23523.93,5,2,2,9,New Customers,1
CUST000806,9,5,19019.3,5,1,2,8,New Customers,1
CUST000807,341,3,14203.43,1,1,1,3,Lost,2
CUST000808,201,9,34581.6,2,4,4,10,At Risk,0
CUST000809,49,6,38630.64,4,2,4,10,New Customers,0
CUST000810,68,7,45347.71,4,3,5,12,Loyal Customers,0
CUST000811,28,4,12656.1,5,1,1,7,New Customers,1
CUST000812,84,15,42024.28,3,5,4,12,Loyal Customers,3
CUST000813,134,5,21665.09,3,1,2,6,Others,1
CUST000814,106,7,27869.41,3,3,3,9,Loyal Customers,0
CUST000815,251,10,44040.509999999995,2,5,5,12,At Risk,3
CUST000816,42,5,23194.620000000003,4,1,2,7,New Customers,1
CUST000817,164,9,39154.66,2,4,4,10,At Risk,0
CUST000818,251,5,24294.15,2,1,2,5,Others,1
CUST000819,33,5,15818.59,5,1,1,7,New Customers,1
CUST000820,54,3,25255.82,4,1,3,8,New Customers,1
CUST000821,110,6,15709.54,3,2,1,6,Others,1
CUST000822,26,7,24536.4,5,3,2,10,Loyal Customers,0
CUST000823,100,6,29698.8,3,2,3,8,Potential Loyalists,0
CUST000824,3,3,18596.99,5,1,2,8,New Customers,1
CUST000825,114,5,33422.83,3,1,4,8,Potential Loyalists,0
CUST000826,328,7,16408.34,1,3,1,5,At Risk,2
CUST000827,330,4,27069.339999999997,1,1,3,5,Cannot Lose Them,2
CUST000828,45,10,44557.44,4,5,5,14,Champions,3
CUST000829,461,5,36238.81,1,1,4,6,Cannot Lose Them,2
CUST000830,104,6,18861.06,3,2,2,7,Others,1
CUST000831,33,8,49677.29,5,4,5,14,Champions,3
CUST000832,235,6,28415.95,2,2,3,7,Cannot Lose Them,0
CUST000833,294,6,15606.880000000001,1,2,1,4,Lost,1
CUST000834,133,11,64521.770000000004,3,5,5,13,Loyal Customers,3
CUST000835,229,5,22162.66,2,1,2,5,Others,1
CUST000836,451,6,16119.1,1,2,1,4,Lost,2
CUST000837,298,10,34390.37,1,5,4,10,At Risk,0
CUST000838,51,6,13459.27,4,2,1,7,New Customers,1
CUST000839,73,7,36386.46,4,3,4,11,Loyal Customers,0
CUST000840,49,10,66048.23,4,5,5,14,Champions,3
CUST000841,196,8,39257.72,2,4,4,10,At Risk,0
CUST000842,157,5,16610.84,2,1,1,4,Others,1
CUST000843,22,10,56584.64,5,5,5,15,Champions,3
CUST000844,114,8,30220.44,3,4,3,10,Loyal Customers,0
CUST000845,229,7,41669.36,2,3,4,9,At Risk,0
CUST000846,65,5,18115.469999999998,4,1,2,7,New Customers,1
CUST000847,135,9,39669.42,3,4,4,11,Loyal Customers,0
CUST000848,222,5,10218.689999999999,2,1,1,4,Others,1
CUST000849,48,13,56911.469999999994,4,5,5,14,Champions,3
CUST000850,165,8,29065.66,2,4,3,9,At Risk,0
CUST000851,177,5,9466.68,2,1,1,4,Others,1
CUST000852,232,8,46594.05,2,4,5,11,At Risk,0
CUST000853,30,7,25607.54,5,3,3,11,Loyal Customers,0
CUST000854,52,7,22061.75,4,3,2,9,Loyal Customers,0
CUST000855,251,8,32408.730000000003,2,4,3,9,At Risk,0
CUST000856,124,12,68680.73,3,5,5,13,Loyal Customers,3
CUST000857,135,10,37674.59,3,5,4,12,Loyal Customers,0
CUST000858,569,3,27516.33,1,1,3,5,Cannot Lose Them,2
CUST000859,25,10,38122.3,5,5,4,14,Champions,3
CUST000860,22,5,30031.26,5,1,3,9,New Customers,1
CUST000861,105,5,15128.76,3,1,1,5,Others,1
CUST000862,16,5,20476.85,5,1,2,8,New Customers,1
CUST000863,100,6,29552.41,3,2,3,8,Potential Loyalists,0
CUST000864,92,10,39234.48,3,5,4,12,Loyal Customers,3
CUST000865,322,6,32097.95,1,2,3,6,Cannot Lose Them,2
CUST000866,21,6,14086.149999999998,5,2,1,8,New Customers,1
CUST000867,366,8,26291.73,1,4,3,8,At Risk,2
CUST000868,354,5,19918.38,1,1,2,4,Lost,2
CUST000869,225,6,31228.94,2,2,3,7,Cannot Lose Them,0
CUST000870,370,5,18093.94,1,1,2,4,Lost,2
CUST000871,121,10,38014.72,3,5,4,12,Loyal Customers,0
CUST000872,209,5,17624.63,2,1,1,4,Others,1
CUST000873,12,6,17554.88,5,2,1,8,New Customers,1
CUST000874,293,4,5272.53,1,1,1,3,Lost,1
CUST000875,100,7,35472.1,3,3,4,10,Loyal Customers,0
CUST000876,30,9,41273.03,5,4,4,13,Champions,0
CUST000877,116,10,69298.73999999999,3,5,5,13,Loyal Customers,3
CUST000878,5,4,12520.22,5,1,1,7,New Customers,1
CUST000879,144,6,29742.629999999997,3,2,3,8,Potential Loyalists,0
CUST000880,234,4,8842.369999999999,2,1,1,4,Others,1
CUST000881,462,2,3677.26,1,1,1,3,Lost,2
CUST000882,20,9,57683.6,5,4,5,14,Champions,3
CUST000883,261,7,38164.34,2,3,4,9,At Risk,0
CUST000884,246,4,29285.95,2,1,3,6,Cannot Lose Them,1
CUST000885,106,3,17737.53,3,1,2,6,Others,1
CUST000886,272,7,38622.74,1,3,4,8,At Risk,0
CUST000887,58,4,14722.869999999999,4,1,1,6,New Customers,1
CUST000888,142,7,34341.98,3,3,4,10,Loyal Customers,0
CUST000889,531,3,16880.06,1,1,1,3,Lost,2
CUST000890,47,3,22954.58,4,1,2,7,New Customers,1
CUST000891,20,6,14202.03,5,2,1,8,New Customers,1
CUST000892,24,8,39783.03,5,4,4,13,Champions,0
CUST000893,156,8,14239.990000000002,2,4,1,7,At Risk,1
CUST000894,133,8,49800.36,3,4,5,12,Loyal Customers,3
CUST000895,381,7,31473.72,1,3,3,7,At Risk,2
CUST000896,299,7,36324.71,1,3,4,8,At Risk,0
